rarespecies_id,eol_content_id,eol_page_id,kingdom,phylum,class,order,family,genus,species,sciName,common,file_name,is_endangered
8d1ad0d8-235d-44da-9a37-68a6e3f55524,21600387,1038782,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,tatarica,Saiga tatarica,saiga,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Saiga-tatarica/21600387_1038782_eol-full-size-copy.jpg,1
642f0504-7128-49e2-b11a-235daa37a31f,14239731,45512569,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Andigena,laminirostris,Andigena laminirostris,Plate-billed Mountain Toucan,dataset/Animalia-Chordata-Aves-Piciformes-Ramphastidae-Andigena-laminirostris/14239731_45512569_eol-full-size-copy.jpg,0
e6686386-2539-44eb-9e3b-088691e0774e,29394578,46559813,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Negaprion,brevirostris,Negaprion brevirostris,lemon shark,dataset/Animalia-Chordata-Chondrichthyes-Carcharhiniformes-Carcharhinidae-Negaprion-brevirostris/29394578_46559813_eol-full-size-copy.jpg,0
81ca3a4f-ae66-49f2-b8c6-cd7d0539df23,20294980,130707,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,flavescens,Atelopus flavescens,Cayenne Stubfoot Toad,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-flavescens/20294980_130707_eol-full-size-copy.jpg,0
79b38f15-82d6-41cc-a34d-ef22f2b1b491,29826922,4454312,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,rufus,Eulemur rufus,Rufous Brown Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Lemuridae-Eulemur-rufus/29826922_4454312_eol-full-size-copy.jpg,1
b3f477f4-5a62-4322-a845-f640201e2894,28475844,1057157,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,macrolepis,Anolis macrolepis,Big-scaled Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-macrolepis/28475844_1057157_eol-full-size-copy.jpg,0
f9c5739d-330f-43b7-844a-e474f3e676b2,30077879,46559947,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,lewini,Sphyrna lewini,scalloped hammerhead,dataset/Animalia-Chordata-Chondrichthyes-Carcharhiniformes-Sphyrnidae-Sphyrna-lewini/30077879_46559947_eol-full-size-copy.jpg,1
6d3afdc7-3eca-4a4a-9def-153400bc964f,20803077,791461,Animalia,Chordata,Reptilia,Squamata,Tropiduridae,Microlophus,bivittatus,Microlophus bivittatus,San Cristobal Lava Lizard,dataset/Animalia-Chordata-Reptilia-Squamata-Tropiduridae-Microlophus-bivittatus/20803077_791461_eol-full-size-copy.jpg,0
888ef153-c667-4066-be23-74bae924f9d3,21566253,449459,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus,amphichaenus,Potamilus amphichaenus,Texas heelsplitter,dataset/Animalia-Mollusca-Bivalvia-Unionida-Unionidae-Potamilus-amphichaenus/21566253_449459_eol-full-size-copy.jpg,0
6b374538-bc2a-495a-b125-f8fe8d2a2094,20345328,46579619,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,polyphekadion,Epinephelus polyphekadion,comouflage grouper,dataset/Animalia-Chordata-Actinopterygii-Perciformes-Serranidae-Epinephelus-polyphekadion/20345328_46579619_eol-full-size-copy.jpg,1
30bb7581-d568-4d02-99ae-8b47b4540010,22254270,1198625,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Dolomedes,plantarius,Dolomedes plantarius,Fen raft spider,dataset/Animalia-Arthropoda-Arachnida-Araneae-Pisauridae-Dolomedes-plantarius/22254270_1198625_eol-full-size-copy.jpg,1
e13e1b8d-c8e1-4e3f-81cc-a5a138a8942e,14079498,1055496,Animalia,Chordata,Reptilia,Squamata,Colubridae,Ptyas,korros,Ptyas korros,Chinese Ratsnake,dataset/Animalia-Chordata-Reptilia-Squamata-Colubridae-Ptyas-korros/14079498_1055496_eol-full-size-copy.jpg,0
bf940c48-f1ba-416a-b541-d357e65956c9,28765144,45514240,Animalia,Chordata,Aves,Passeriformes,Vangidae,Euryceros,prevostii,Euryceros prevostii,Helmet Vanga,dataset/Animalia-Chordata-Aves-Passeriformes-Vangidae-Euryceros-prevostii/28765144_45514240_eol-full-size-copy.jpg,0
14f0e936-6e67-4b9d-a157-21bc11a86971,14608595,476649,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Aneuretus,simoni,Aneuretus simoni,Sri Lankan Relict Ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Aneuretus-simoni/14608595_476649_eol-full-size-copy.jpg,1
a210f2c1-665f-4484-adbc-a04869699c75,30112806,45517661,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,nilghiriensis,Anthus nilghiriensis,Nilgiri Pipit,dataset/Animalia-Chordata-Aves-Passeriformes-Motacillidae-Anthus-nilghiriensis/30112806_45517661_eol-full-size-copy.jpg,1
2fdb2fa2-327c-4f54-a29d-f818a5796f53,12281910,46559476,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,kempii,Lepidochelys kempii,Atlantic ridley,dataset/Animalia-Chordata-Reptilia-Testudines-Cheloniidae-Lepidochelys-kempii/12281910_46559476_eol-full-size-copy.jpg,1
a54d35ef-ccc7-48d1-adee-72cdc4eca99a,29468949,795274,Animalia,Chordata,Reptilia,Crocodilia,Crocodylidae,Crocodylus,rhombifer,Crocodylus rhombifer,Cuban Crocodile,dataset/Animalia-Chordata-Reptilia-Crocodilia-Crocodylidae-Crocodylus-rhombifer/29468949_795274_eol-full-size-copy.jpg,1
a5ff68f4-8c16-4901-a52f-f8fb9997f04a,22880313,46567809,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,spinosissimus,Hippocampus spinosissimus,spiny seahorse,dataset/Animalia-Chordata-Actinopterygii-Syngnathiformes-Syngnathidae-Hippocampus-spinosissimus/22880313_46567809_eol-full-size-copy.jpg,0
e33adb0f-93b4-4a77-b5c1-7f16837ace01,28362417,45276639,Animalia,Cnidaria,Anthozoa,Scleractinia,Meandrinidae,Dichocoenia,stokesii,Dichocoenia stokesii,domed star coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Meandrinidae-Dichocoenia-stokesii/28362417_45276639_eol-full-size-copy.jpg,0
d5037a46-9d01-4f3a-968f-8f1f1b85486b,20091439,46559311,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sotalia,guianensis,Sotalia guianensis,Guiana dolphin,dataset/Animalia-Chordata-Mammalia-Cetacea-Delphinidae-Sotalia-guianensis/20091439_46559311_eol-full-size-copy.jpg,0
45923962-0f7e-4094-a79a-89bc71bc5345,29935026,46582216,Animalia,Chordata,Coelacanthi,Coelacanthiformes,Latimeriidae,Latimeria,chalumnae,Latimeria chalumnae,West Indian Ocean coelacanth,dataset/Animalia-Chordata-Coelacanthi-Coelacanthiformes-Latimeriidae-Latimeria-chalumnae/29935026_46582216_eol-full-size-copy.jpg,1
50a80093-97c4-468e-aff4-32d7ff1f9974,14078981,1077217,Animalia,Arthropoda,Insecta,Phasmida,Pseudophasmatidae,Peruphasma,schultei,Peruphasma schultei,Black Beauty Stick Insect,dataset/Animalia-Arthropoda-Insecta-Phasmida-Pseudophasmatidae-Peruphasma-schultei/14078981_1077217_eol-full-size-copy.jpg,0
28d24241-2f70-447d-a49e-155bc31ff6bb,8970246,330812,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,hartwegi,Bolitoglossa hartwegi,Hartweg's Mushroomtongue Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Bolitoglossa-hartwegi/8970246_330812_eol-full-size-copy.jpg,0
cbfbecff-3c7f-4ea7-864c-fd4e2dd6e3f8,21766561,45518003,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Lathamus,discolor,Lathamus discolor,Swift Parrot,dataset/Animalia-Chordata-Aves-Psittaciformes-Psittaculidae-Lathamus-discolor/21766561_45518003_eol-full-size-copy.jpg,1
5c3c78a5-11d9-4ad1-aca9-6be1644e1378,28253614,1065348,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,mexicanus,Bombus mexicanus,Mexican Bumble Bee,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Apidae-Bombus-mexicanus/28253614_1065348_eol-full-size-copy.jpg,0
5fcbea89-b883-4e61-a21a-9d9895ea8434,29900969,1049155,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,javanicus,Leptoptilos javanicus,Lesser Adjutant,dataset/Animalia-Chordata-Aves-Ciconiiformes-Ciconiidae-Leptoptilos-javanicus/29900969_1049155_eol-full-size-copy.jpg,0
f319a42e-db0e-4f5d-986e-50f616334e49,8765533,330419,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Pleurodeles,waltl,Pleurodeles waltl,Spanish Newt,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Pleurodeles-waltl/8765533_330419_eol-full-size-copy.jpg,0
e961b45d-c978-4320-9105-93cc46fd800d,20916147,45275970,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Stylophora,pistillata,Stylophora pistillata,Hood Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Pocilloporidae-Stylophora-pistillata/20916147_45275970_eol-full-size-copy.jpg,0
d8a88065-8155-44d1-9de8-4fcaba115da1,29500884,45512036,Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ochrogaster,Penelope ochrogaster,Chestnut-bellied Guan,dataset/Animalia-Chordata-Aves-Galliformes-Cracidae-Penelope-ochrogaster/29500884_45512036_eol-full-size-copy.jpg,1
9ba993ca-c50d-4c4a-9a52-731bcb0b28b0,29620738,794282,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Centrochelys,sulcata,Centrochelys sulcata,African Spurred Tortoise,dataset/Animalia-Chordata-Reptilia-Testudines-Testudinidae-Centrochelys-sulcata/29620738_794282_eol-full-size-copy.jpg,0
fb043e25-c717-43f2-840b-4f2a313df116,13985494,4472389,Animalia,Chordata,Mammalia,Primates,Atelidae,Brachyteles,hypoxanthus,Brachyteles hypoxanthus,Northern Muriqui,dataset/Animalia-Chordata-Mammalia-Primates-Atelidae-Brachyteles-hypoxanthus/13985494_4472389_eol-full-size-copy.jpg,1
e5ec8ff5-8f68-4b2b-a555-34cee9a61bbb,21390921,1019250,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,californicus,Anaxyrus californicus,Arroyo Toad,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Anaxyrus-californicus/21390921_1019250_eol-full-size-copy.jpg,0
a5df25ff-d286-445d-a004-de8ae7f0c6b7,29902256,1065065,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,narcondami,Rhyticeros narcondami,Narcondam Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Rhyticeros-narcondami/29902256_1065065_eol-full-size-copy.jpg,0
b103c9b1-1f32-4b60-8b4e-73d5a4a7e1a0,29510023,130548,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Luehdorfia,japonica,Luehdorfia japonica,Japanese Luehdorfia,dataset/Animalia-Arthropoda-Insecta-Lepidoptera-Papilionidae-Luehdorfia-japonica/29510023_130548_eol-full-size-copy.jpg,1
20909880-0d37-4737-81a1-1db3ceed2b2f,28167984,323929,Animalia,Chordata,Mammalia,Primates,Aotidae,Aotus,lemurinus,Aotus lemurinus,Gray-bellied Night Monkey,dataset/Animalia-Chordata-Mammalia-Primates-Aotidae-Aotus-lemurinus/28167984_323929_eol-full-size-copy.jpg,0
5d07a36f-11d2-4538-a4e0-a79013c00c7b,22292571,47048632,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Lasiorhinus,latifrons,Lasiorhinus latifrons,Southern Hairy-nosed Wombat,dataset/Animalia-Chordata-Mammalia-Diprotodontia-Vombatidae-Lasiorhinus-latifrons/22292571_47048632_eol-full-size-copy.jpg,0
d1b136e1-dedd-41e4-b186-cace894490fb,20005866,311549,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,parvidens,Cynomys parvidens,Utah Prairie Dog,dataset/Animalia-Chordata-Mammalia-Rodentia-Sciuridae-Cynomys-parvidens/20005866_311549_eol-full-size-copy.jpg,1
8e79ca92-7683-4208-ab53-f3eba084817d,2746390,46563153,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,confluentus,Salvelinus confluentus,bull trout,dataset/Animalia-Chordata-Actinopterygii-Salmoniformes-Salmonidae-Salvelinus-confluentus/2746390_46563153_eol-full-size-copy.jpg,1
490dd9ee-d44c-44ae-9487-10db847a1d65,2746818,45276959,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Siderastrea,siderea,Siderastrea siderea,Massive Starlet Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Siderastreidae-Siderastrea-siderea/2746818_45276959_eol-full-size-copy.jpg,0
2d434d91-2f2f-4d4b-baef-6d0fd3e4b828,29902199,1065065,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,narcondami,Rhyticeros narcondami,Narcondam Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Rhyticeros-narcondami/29902199_1065065_eol-full-size-copy.jpg,0
ed281429-940b-4496-9eaa-556c70a03a78,22755619,46571863,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Choerodon,schoenleinii,Choerodon schoenleinii,blackspot tuskfish,dataset/Animalia-Chordata-Actinopterygii-Labriformes-Labridae-Choerodon-schoenleinii/22755619_46571863_eol-full-size-copy.jpg,0
d671406d-1829-4a4a-9cd4-165dce7f0c24,29689167,491832,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Adetomyrma,venatrix,Adetomyrma venatrix,dracula ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Adetomyrma-venatrix/29689167_491832_eol-full-size-copy.jpg,0
d624e5bb-4ab9-495f-9aa0-8ac19dbbe0bc,29420304,1038643,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Symphalangus syndactylus,Siamang,dataset/Animalia-Chordata-Mammalia-Primates-Hylobatidae-Symphalangus-syndactylus/29420304_1038643_eol-full-size-copy.jpg,1
9f2cfa74-7e1d-4fd1-8028-f1691eaa2481,22472537,45276583,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,fungites,Fungia fungites,Common Mushroom Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Fungiidae-Fungia-fungites/22472537_45276583_eol-full-size-copy.jpg,0
7c891966-c899-410e-af0a-577af3894bad,21360915,45512248,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Campylopterus,ensipennis,Campylopterus ensipennis,White-tailed Sabrewing,dataset/Animalia-Chordata-Aves-Apodiformes-Trochilidae-Campylopterus-ensipennis/21360915_45512248_eol-full-size-copy.jpg,0
6151428a-59fe-4bdf-a508-48d73463f165,20231426,331074,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Addax,nasomaculatus,Addax nasomaculatus,Addax,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Addax-nasomaculatus/20231426_331074_eol-full-size-copy.jpg,1
3da3daaf-480c-4ec6-9d66-7fde6eeed5b8,20271425,46580048,Animalia,Chordata,Actinopterygii,Spariformes,Sparidae,Chrysoblephus,laticeps,Chrysoblephus laticeps,Roman Seabream,dataset/Animalia-Chordata-Actinopterygii-Spariformes-Sparidae-Chrysoblephus-laticeps/20271425_46580048_eol-full-size-copy.jpg,0
e554f409-122d-4eb7-bdd9-ba2af0b78a77,29963517,45516020,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,swinhoii,Lophura swinhoii,Swinhoe's Pheasant,dataset/Animalia-Chordata-Aves-Galliformes-Phasianidae-Lophura-swinhoii/29963517_45516020_eol-full-size-copy.jpg,1
3f9fd07d-1a1e-4964-8159-a2bce775dbd8,14245208,1038782,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,tatarica,Saiga tatarica,saiga,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Saiga-tatarica/14245208_1038782_eol-full-size-copy.jpg,1
fc3a5d28-2df6-456a-9860-0adf9d7bb055,28407061,1057320,Animalia,Chordata,Reptilia,Squamata,Anguidae,Abronia,graminea,Abronia graminea,Sierra de Tehuacan Arboreal Alligator Lizard,dataset/Animalia-Chordata-Reptilia-Squamata-Anguidae-Abronia-graminea/28407061_1057320_eol-full-size-copy.jpg,0
145ba8b3-e85d-49fc-be1b-6ef7327cd805,29907332,46559744,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,vulpinus,Alopias vulpinus,thresher shark,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-vulpinus/29907332_46559744_eol-full-size-copy.jpg,0
28f4d5de-2095-463a-8226-085b2c773433,22705703,46580724,Animalia,Chordata,Actinopterygii,Lutjaniformes,Lutjanidae,Lutjanus,cyanopterus,Lutjanus cyanopterus,cubera snapper,dataset/Animalia-Chordata-Actinopterygii-Lutjaniformes-Lutjanidae-Lutjanus-cyanopterus/22705703_46580724_eol-full-size-copy.jpg,0
b680935e-4a74-4249-b234-49875ee38fa4,29684473,45517788,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Esacus,magnirostris,Esacus magnirostris,Beach Stone-curlew,dataset/Animalia-Chordata-Aves-Charadriiformes-Burhinidae-Esacus-magnirostris/29684473_45517788_eol-full-size-copy.jpg,0
c8b3e04d-393b-4aca-b996-6698a7506659,8969649,1025413,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,helmrichi,Bolitoglossa helmrichi,Coban Climbing Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Bolitoglossa-helmrichi/8969649_1025413_eol-full-size-copy.jpg,0
603116ed-5add-4b33-9351-57b7aa34c177,29714752,1012078,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,macularius,Cyprinodon macularius,desert pupfish,dataset/Animalia-Chordata-Actinopterygii-Cyprinodontiformes-Cyprinodontidae-Cyprinodon-macularius/29714752_1012078_eol-full-size-copy.jpg,1
b66e73eb-9dc8-4fed-b51e-0644b72c8008,30086745,324405,Animalia,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,Microcebus rufus,Brown Mouse Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Cheirogaleidae-Microcebus-rufus/30086745_324405_eol-full-size-copy.jpg,1
17dedb62-5b29-4f80-818e-a8342f7db8a1,20663356,205714,Animalia,Chordata,Actinopterygii,Siluriformes,Siluridae,Wallago,attu,Wallago attu,freshwater shark,dataset/Animalia-Chordata-Actinopterygii-Siluriformes-Siluridae-Wallago-attu/20663356_205714_eol-full-size-copy.jpg,0
ee38bb06-38b9-4681-965f-e4275c9a8488,28675232,795885,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,barbouri,Anolis barbouri,Hispaniolan Hopping Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-barbouri/28675232_795885_eol-full-size-copy.jpg,0
73738408-0049-4fb5-a5a8-91129bec760a,30066138,45515857,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,jugger,Falco jugger,Laggar Falcon,dataset/Animalia-Chordata-Aves-Falconiformes-Falconidae-Falco-jugger/30066138_45515857_eol-full-size-copy.jpg,0
41b3b23c-dc35-42f9-aa30-474f0ad420ef,29519076,46559311,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Sotalia,guianensis,Sotalia guianensis,Guiana dolphin,dataset/Animalia-Chordata-Mammalia-Cetacea-Delphinidae-Sotalia-guianensis/29519076_46559311_eol-full-size-copy.jpg,0
df9570f1-0759-488c-9834-da415e290ea3,29897349,328017,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,gwatkinsii,Martes gwatkinsii,Nilgiri Marten,dataset/Animalia-Chordata-Mammalia-Carnivora-Mustelidae-Martes-gwatkinsii/29897349_328017_eol-full-size-copy.jpg,1
245428fd-281f-4bec-81a5-19ab300376f4,2720432,47047493,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Mokopirirakau,granulatus,Mokopirirakau granulatus,Gray's Sticky-toed Gecko,dataset/Animalia-Chordata-Reptilia-Squamata-Diplodactylidae-Mokopirirakau-granulatus/2720432_47047493_eol-full-size-copy.jpg,0
bd4b18ae-4c67-4b2a-98f1-f320c8bdf07e,20613888,2925671,Animalia,Chordata,Mammalia,Primates,Hominidae,Pongo,abelii,Pongo abelii,Sumatran Orangutan,dataset/Animalia-Chordata-Mammalia-Primates-Hominidae-Pongo-abelii/20613888_2925671_eol-full-size-copy.jpg,1
231b4cd8-0b6f-47c9-abf8-ef110bd5d9fa,30036873,326525,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,fulvus,Eulemur fulvus,Brown Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Lemuridae-Eulemur-fulvus/30036873_326525_eol-full-size-copy.jpg,0
154880d4-ce78-4e35-a632-daf6337dc87d,12853741,449393,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Cyclonaias,tuberculata,Cyclonaias tuberculata,purple wartyback,dataset/Animalia-Mollusca-Bivalvia-Unionida-Unionidae-Cyclonaias-tuberculata/12853741_449393_eol-full-size-copy.jpg,0
e8bc86c7-4869-4e79-8399-cd00be04855f,29447086,1019571,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,mexicanum,Ambystoma mexicanum,Axolotl,dataset/Animalia-Chordata-Amphibia-Caudata-Ambystomatidae-Ambystoma-mexicanum/29447086_1019571_eol-full-size-copy.jpg,1
9a0bbe8b-52ca-43e5-9a71-3e2e6e47a794,22434043,2815879,Animalia,Chordata,Reptilia,Testudines,Chelidae,Hydromedusa,maximiliani,Hydromedusa maximiliani,Brazilian Snake-necked Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Chelidae-Hydromedusa-maximiliani/22434043_2815879_eol-full-size-copy.jpg,1
5221174b-8cdb-4c19-af79-0ce3213162b2,29109229,332015,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,vermiculatus,Leptopelis vermiculatus,Peacock Tree Frog,dataset/Animalia-Chordata-Amphibia-Anura-Arthroleptidae-Leptopelis-vermiculatus/29109229_332015_eol-full-size-copy.jpg,0
ca743200-9e49-4201-8e79-e3150d910bba,28343275,45276323,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,echinata,Acropora echinata,ice fire,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Acroporidae-Acropora-echinata/28343275_45276323_eol-full-size-copy.jpg,1
ba44aedf-3acb-451c-a254-2777b66cf377,8814844,330971,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Neurergus,kaiseri,Neurergus kaiseri,Lorestan Newt,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Neurergus-kaiseri/8814844_330971_eol-full-size-copy.jpg,1
c95aa0c7-21d9-4c37-bb99-3f2757a6e753,29548190,47043290,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Drepanis,coccinea,Drepanis coccinea,Iiwi,dataset/Animalia-Chordata-Aves-Passeriformes-Fringillidae-Drepanis-coccinea/29548190_47043290_eol-full-size-copy.jpg,1
7bf6d1f7-7233-4ca5-b2b8-0c2b9a955281,20963502,45511277,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,chlororhynchos,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,dataset/Animalia-Chordata-Aves-Procellariiformes-Diomedeidae-Thalassarche-chlororhynchos/20963502_45511277_eol-full-size-copy.jpg,0
5b4291ad-a437-46cb-84b6-4b3698feb156,30025432,333429,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Mantella aurantiaca,Golden Mantella,dataset/Animalia-Chordata-Amphibia-Anura-Mantellidae-Mantella-aurantiaca/30025432_333429_eol-full-size-copy.jpg,1
05b5a0bd-c8d1-43b3-bff4-80ba193b5af6,29865981,4472389,Animalia,Chordata,Mammalia,Primates,Atelidae,Brachyteles,hypoxanthus,Brachyteles hypoxanthus,Northern Muriqui,dataset/Animalia-Chordata-Mammalia-Primates-Atelidae-Brachyteles-hypoxanthus/29865981_4472389_eol-full-size-copy.jpg,1
7f107686-e80c-4128-ae70-35527d600ad6,20488648,336169,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,stormi,Plethodon stormi,Siskiyou Mountains Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Plethodon-stormi/20488648_336169_eol-full-size-copy.jpg,1
c9bc20d7-1077-400d-b639-4daee35a8f74,29904426,1018725,Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,Andrias,davidianus,Andrias davidianus,Chinese Giant Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Cryptobranchidae-Andrias-davidianus/29904426_1018725_eol-full-size-copy.jpg,1
9a53cdd1-ed27-4598-abd4-0dea066ce346,10604226,46571863,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Choerodon,schoenleinii,Choerodon schoenleinii,blackspot tuskfish,dataset/Animalia-Chordata-Actinopterygii-Labriformes-Labridae-Choerodon-schoenleinii/10604226_46571863_eol-full-size-copy.jpg,0
266aa8d5-0db7-4ace-a7c7-f35a6958ac93,29826907,4454312,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,rufus,Eulemur rufus,Rufous Brown Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Lemuridae-Eulemur-rufus/29826907_4454312_eol-full-size-copy.jpg,1
43384d04-7409-477f-8eb3-50e53a375be1,30089660,45510548,Animalia,Chordata,Aves,Anseriformes,Anatidae,Neochen,jubata,Neochen jubata,Orinoco Goose,dataset/Animalia-Chordata-Aves-Anseriformes-Anatidae-Neochen-jubata/30089660_45510548_eol-full-size-copy.jpg,0
c396a084-bab8-446c-a6a1-1853a6fedbe2,21442019,46516728,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Palinurus,elephas,Palinurus elephas,common spiny lobster,dataset/Animalia-Arthropoda-Malacostraca-Decapoda-Palinuridae-Palinurus-elephas/21442019_46516728_eol-full-size-copy.jpg,0
3507b92d-dd40-4197-8897-b138784b5f2a,29802951,1055872,Animalia,Chordata,Reptilia,Crocodilia,Alligatoridae,Melanosuchus,niger,Melanosuchus niger,Black Caiman,dataset/Animalia-Chordata-Reptilia-Crocodilia-Alligatoridae-Melanosuchus-niger/29802951_1055872_eol-full-size-copy.jpg,0
706e2ccf-aa57-42b9-82a2-05ab52332e41,29658931,1065063,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,undulatus,Rhyticeros undulatus,Wreathed Hornbill,dataset/Animalia-Chordata-Aves-Bucerotiformes-Bucerotidae-Rhyticeros-undulatus/29658931_1065063_eol-full-size-copy.jpg,0
0211507a-f727-4b1b-9a67-44f3318c43b3,22501839,454868,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Conolophus,pallidus,Conolophus pallidus,Barrington Island Iguana,dataset/Animalia-Chordata-Reptilia-Squamata-Iguanidae-Conolophus-pallidus/22501839_454868_eol-full-size-copy.jpg,1
